business_id,categories,name,review_count
ouL-UwGacTP8loruxHgrGA,"[Local Services, Community Service/Non-Profit]",Hospice of the Valley,6.0
jQCeInIfLtuHTA33mlz9zw,"[Local Services, Shoe Repair, Sewing & Alterations]",Quality Alterations & Shoe Repair,9.0
Cx77EhqXpmEyi-RwcgXN-Q,"[Auto Repair, Automotive, Auto Parts & Supplies, Smog Check Stations]",Dick's Automotive Inc.,3.0
xWzKjBBAGxq-nbXzTYikyw,[Restaurants],Alfredo's Deli,5.0
TMRuqJ-u7p6KV04xqDZXYw,"[Auto Repair, Automotive]",Art's Family Auto Repair,4.0
VHsE9el6se-m3RJGEYBj4w,"[Auto Repair, Automotive]",Don Jackson Enterprises,3.0
UnHi6grRg3utBp3isfV-bg,"[Home Services, Heating & Air Conditioning/HVAC, Contractors]",Phoenix Sheet Metal & A C Supply,6.0
sH56GCZFZs-rK4jB3p7NEQ,"[Auto Repair, Automotive]",AAMCO - Transmissions and Auto Repair,8.0
Lwst9LPPWQxWiCEq58Yriw,[Nightlife],Murray's Cocktail Bar,3.0
HrO5KLs5oxpl5U5tU2M11Q,"[Financial Services, Insurance]",Wes Stahler - State Farm Insurance Agent,4.0
x9XX-dcVZfpU_J5UWuWzeg,"[Pubs, Bars, Nightlife]",O'Connor's Pub,30.0
feRip-mUiVEp5KClALfBlA,"[Auto Repair, Automotive, Motorcycle Repair]",Concours Metal Finishing,5.0
K_4eqmOoO7r0FbgQIZzq_Q,"[Bakeries, Food]",Karl's Quality Bakery,37.0
5EWVJZd9cSAMwkrwgOFd6Q,"[Mexican, Restaurants]",El Gran Taco,7.0
n0x4cBqJ1H52BJQJiYiI7Q,"[Hot Tub & Pool, Shopping, Home Services, Home & Garden, Pool Cleaners]",B & L Pool Supply,5.0
f3TcqltGFh2EehcyumdBmQ,"[Local Services, Community Service/Non-Profit]",Goodwill of Central Arizona,7.0
NHw9Gn_JlIJCXU-nFgAjcg,"[Financial Services, Check Cashing/Pay-day Loans]",CASH 1 Loans,4.0
0EBR4wDqtkbMC-wghpctEg,"[Japanese, Restaurants]",Samurai Sam's,21.0
kqb6hjmPdFO6ZNSuyFNNyw,"[Fashion, Shopping, Shoe Stores, Sporting Goods, Health & Medical, Orthotics, Sports Wear]",Foot Solutions,10.0
PXucwP1tXZZnydc6RjD1rw,"[Plumbing, Home Services]",Smiley Plumbing,8.0
AREcLLcwdP4xHg73XmXj1w,"[Food, Specialty Food, Meat Shops]",Stanley's Homemade Polish Sausage,3.0
Xv2MKRyZqVrFqwxNr84_7g,"[Pet Services, Pet Groomers, Pet Training, Pet Stores, Pets]",PetSmart,23.0
dewnPfAHpQzFqI5g7wVG-A,"[Oil Change Stations, Automotive]",Jiffy Lube,11.0
DUUdXgLL-EDOry_b7cEODQ,"[Local Services, Dry Cleaning & Laundry]",Zest Dry Cleaners,23.0
YY3Bm8_csBRuNhDDjbPoZg,"[Elementary Schools, Middle Schools & High Schools, Education]",Village Meadows Elementary School,3.0
u4rQkfKzRJJIHbBHvtzbrw,"[Shopping, Nurseries & Gardening, Home & Garden]",Sea of Green Hydrogardens,6.0
oERXIq6Doo4eNWntKVoXOw,"[Automotive, Auto Glass Services]",Auto Tint,17.0
qlV4BAbAvnAEomGj2gudlQ,"[Mexican, Restaurants]",Chuy's Mesquite Broiler,4.0
GrWmQVGIce54bbljlRkX4g,"[Home Services, Real Estate, Apartments]",The Turn Apartments,7.0
rJF3s0-ADYexykYbFgR3yQ,"[Barbers, Beauty & Spas]",Zev's New York Barber Shop,30.0
7fJgNpljbi1d7wjdsPcPcw,"[Burgers, Fast Food, Salad, Restaurants]",Wendy's,12.0
rr44srj5pxejML-W1Wx0IA,"[Fast Food, Mexican, Tex-Mex, Restaurants]",Taco Bell,18.0
ff_QnODW0vqNWZPSTVQTsQ,"[Delis, Sandwiches, Restaurants]",Goodcents Deli Fresh Subs,39.0
mrVMFDUqQiAWZ_4de3XzZg,"[Hotels & Travel, Event Planning & Services, Hotels]",Fairfield Inn & Suites Phoenix North,20.0
a0b4xi2tGEGaBTTCwSnRqw,"[Hotels & Travel, Car Rental]",Hertz Rent A Car,10.0
X2xC_dpOqLQaELs5s4aYQQ,"[Hardware Stores, Shopping, Nurseries & Gardening, Appliances, Home & Garden]",The Home Depot,36.0
wARGz8ycC6h19qErx4x3bg,"[Hair Salons, Barbers, Hair Stylists, Beauty & Spas]",HairStylists Barber and Beauty,3.0
PhBUpYTaMfiQdDGDTHmW0w,"[Home Services, Contractors]",Toro Construction Company,6.0
HRjDpeJOL02ZqwrYgtHV_A,"[Mexican, Restaurants]",Mercado Y Carniceria Sepulved A,10.0
pa_Ft6pLLWo-w_iopBsu0g,"[Fast Food, Chinese, Restaurants]",Golden Panda,6.0
DjtOWBwnyi5B5FnsA4KXZQ,"[Local Services, Notaries]",Michael's Mailboxez,3.0
_LJ1hbWVW4bgtX-9oUb8gg,"[Plumbing, Home Services]",San Plumbing Supply,3.0
wl2pSqun5Z6a8h2oB3QsHw,"[Bars, Nightlife]",Finish Line,14.0
9mNTkR5w-47cG7gGIprT4A,"[Tires, Automotive]","Discount Tire Store - Phoenix, AZ",26.0
HmieoxfEuZT91ojxluadZg,"[Bars, American (Traditional), Nightlife, Restaurants]",Shenanigans Bar & Grill,27.0
6dBsmlgIZhpYG4OL6J5mWA,"[Pizza, Restaurants]",Amelios Pizza & More,41.0
scr5gHaPC_36GtaCxmJEHA,"[Food, Mexican, Restaurants]",Caramba Fresh Mexican Food,83.0
Hq4c0GC-NMvB28JhnTUUxQ,"[Hardware Stores, Shopping, Home & Garden]",Ace Hardware,8.0
McPLz5fNdGrq-E_adu-2wA,"[Hardware Stores, Shopping, Home & Garden]",Ace Hardware-Union Hills,4.0
C15PeyWtgogGL_58CNsl1g,"[Churches, Religious Organizations]",St Paul's Catholic Church,3.0
XNRpzSdkA-9YITQZTlP6iQ,"[Hotels & Travel, Event Planning & Services, Hotels]",A Victory Inn and Suites,17.0
aX8DtarNy_Y0BqztAQDd0w,"[Automotive, Body Shops]",Bell Auto Upholstery,14.0
0_3hrGrrP-J5eeHRwQfZ6w,"[Mexican, Restaurants]",Macayo's Mexican Kitchen,46.0
maeQId3Wgi56L0yjyRVEdQ,"[Music & DVDs, Books, Mags, Music & Video, Shopping]",Zia Record Exchange,58.0
HAMKYsgtJ6fEBUZzTMhZwA,"[Italian, Pizza, Restaurants]",Barro's Pizza,74.0
za5sHh-jpdMtQEmmV8gbnw,"[Burgers, Fast Food, Restaurants]",McDonald's,24.0
tEvGNTPLV01OiUt_SKn2Ww,"[Burgers, Fast Food, Restaurants]",Jack-In-the Box,12.0
5bSEUtrbDlbagTT6kWBneA,"[Home Services, Real Estate, Apartments]",Granite Bay Apartments,19.0
uMO2dbCPPXNlifLqmDcVhQ,"[Burgers, Restaurants]",Burger Mania,59.0
XBpxFy0h7KE-GtKuCX2JQw,"[Fast Food, Restaurants]",Sonic Drive-In,9.0
lHFsO4nIwwgjC_oQYqfAPg,"[Mexican, Restaurants]",Ramiro's Mexican Food,21.0
nY2QBNMEfT3j68j-DHOGyg,"[Breakfast & Brunch, American (Traditional), Diners, Restaurants]",Waffle House,55.0
TXCQMZBRltn-niJkzF59Rg,"[Doctors, Health & Medical]","Victor Zannis, MD",4.0
llUspKCW4U1HMSPia-o4xg,"[Home Services, Real Estate, Apartments]",Accolade Apartment Homes,11.0
gvJ-Abd5La3CdhcVXK9lzw,"[Auto Repair, Automotive, Car Dealers]",Chapman Mitsubishi,4.0
Xq6LEnPE4sEMV04lrHZ-YA,"[Auto Repair, Automotive, Oil Change Stations]",Bell Road Automotive,16.0
oCtVa8MN4ziXPOHyMWMa2Q,"[Food, Grocery]",Fry's Food Stores of Arizona,3.0
qpt1d9moQNZGzRy8mJXRTg,"[Barbers, Beauty & Spas]",Union Hills Barber Shop,3.0
3fNGtIfuHwt0-DD9SSjO6Q,"[Buffets, Chinese, Restaurants]",China Garden Restaurant,28.0
4XvjkrHsNrl1aWmI3Imz8Q,"[Local Services, Shoe Repair]",Jackson's Boot and Shoe Repair,9.0
lXAmLLvYGAR2NTQHwPhb4g,"[Hotels & Travel, Event Planning & Services, Hotels]",Best Western Bell Hotel,4.0
I7IfnWW1nXljC4ZGqwPe-w,"[Mexican, Restaurants]",Manuel's Mexican Restaurant,151.0
i6__fm95vAPKV7zT0s_Aew,"[Shopping, Home Services, Home & Garden, Local Services, Landscaping, Farm Equipment Repair]",Arizona Tree & Turf,3.0
3I3ouuYsMQuofU5_zsbMAw,"[Beauty & Spas, Nail Salons]",Tommy Nails,11.0
qkL9EvJ-TjKDoQEgbAGK4A,"[Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply]",Walgreens,5.0
UCpJDadkvVzVuxtLJMyPkA,"[Insulation Installation, Drywall Installation & Repair, Home Services]",Insulation & Drywall Contractor Sundance,3.0
xqA0LQyyKWhr2AXVnhz22Q,"[Local Services, Funeral Services & Cemeteries]",Science Care,4.0
sX8DXWc8h4BB6CL8hWp7Gg,"[Libraries, Public Services & Government]",Juniper Branch Library,13.0
hXccsRBubiaoYnAftlUjGg,"[Beauty & Spas, Nail Salons]",Julie's Nails,9.0
qCNuROfaCHMegM09pFEVJQ,"[Shopping, Drugstores, Beauty & Spas, Food, Convenience Stores, Cosmetics & Beauty Supply]",Walgreens,6.0
aI_amBIv54wgzKEhJyjDqA,"[Automotive, Boat Repair, Towing, Professional Services]",Hales Marine Service,4.0
VmlklM7NKrS8CGc8LXh9nA,[Nightlife],Chantilly's,10.0
0MQ3inDAuiq43TN9hw_Rbw,"[American (Traditional), Fast Food, Restaurants]",Sonic Drive-In,10.0
DnU6l9xFrXlCSQ22XThocQ,"[Beauty & Spas, Nail Salons]",Bebe Nail,53.0
vJPehU-xd1p_-L0O7IwTjQ,"[Pizza, Restaurants]",Little Caesar's Pizza,10.0
4QOmJiAXVPNBaYAs90_byA,"[Automotive, Auto Parts & Supplies]",Autozone,6.0
D4ty8rq9Ir-4rCSVBdAkTw,"[Home Services, Real Estate, Apartments]",Hidden Cove Apartments,3.0
LJiVEUJZ7l3e_xDDpOW5-A,"[Women's Clothing, Fashion, Shopping, Accessories]",Xi Fashions,5.0
19AvhiH3-Lu-SMzG0skXMg,"[Automotive, Car Dealers]",RC Auto Corporation,12.0
EEC7t11ciQ6XUjkudRbYSg,"[Breakfast & Brunch, Restaurants]",Waffle House Restaurant,49.0
rWHnwxBfwK0cWnveeMfSHw,"[Hotels & Travel, Campgrounds]",Phoenix Metro Rv Park,3.0
e4Y_5uStNo4aZdxi6CJxFg,"[Hotels & Travel, Event Planning & Services, Hotels]",Days Inn Phoenix North,7.0
RmqS4ImazCg9CaSxiq0XkA,"[Home Services, Real Estate, Apartments]",Retreat Apartments,19.0
fo7GgOSKdizFOgNnlMYjRg,"[Barbers, Beauty & Spas]",Nick & Boris Barber Shop,6.0
WyLHm0IKcKrUddM4kVI6hg,"[Home Services, Real Estate, Apartments]",Deer Creek Village,6.0
lPtTXn7_VOwqypZs07j2nA,"[Pizza, Sandwiches, Restaurants]",Luna Pizza & Restaurant,17.0
TFQbh0ey6OHIQzNVbVlX6A,"[Buses, Party Bus Rentals, Tours, Event Planning & Services, Hotels & Travel, Transportation]",Taylor Tours,3.0
WUTSRw9kiDHmQeoylYfrnA,"[Shopping, Wholesale Stores]",Costco Wholesale,55.0
x_5Z0JAcvRsJTQW3YVtCFw,"[Local Services, Well Drilling]",Frazee Water Well Drilling,3.0
h9rUsezPxktLXN4UQTPG6A,"[Food, Grocery]",Safeway,9.0
3yMneVFhBePIBtCGdboc7Q,"[Pizza, Restaurants]",Sardella's Pizza & Wings,74.0
ceRGQ_JXoX-Qx5MPV1XVCg,"[Pet Services, Pet Groomers, Pets, Pet Stores, Pet Boarding/Pet Sitting]",PetSmart,21.0
9OV_LUrFDldkAYq4d8RQwQ,"[Home Services, Real Estate, Apartments]",Crossroad Apartments,7.0
tk71xMgiXlwqOyqJcm7YrQ,"[Fashion, Shopping, Shoe Stores, Sporting Goods, Guns & Ammo, Outdoor Gear]",Sportsman's Warehouse,30.0
UrmbWzg6LyeR5UDwcKFxWA,"[Optometrists, Health & Medical]",Nationwide Vision Centers,6.0
9Y5kXneSwv-l-8TODZWQAQ,"[Fast Food, Mexican, Tex-Mex, Restaurants]",Taco Bell,22.0
9KqjqN0R2iuZY0_y3kk6HQ,"[Elementary Schools, Middle Schools & High Schools, Education]",Valley Academy Charter School,5.0
jIbkrDDKUAxs7-q3nXOs1A,"[Health & Medical, Dentists, General Dentistry]",Canyon Hills Family Dentistry,5.0
wuS8s2GJlcFHRVyROn2SUA,"[Event Planning & Services, Party & Event Planning, Caterers]",Pour Masters Bartending Service,3.0
pSvXraehYNutSUJLqw5WJw,"[Automotive, Auto Parts & Supplies, Auto Customization]",Arizona Line-X,8.0
fmpEjlZhFlMHaGmsKJlUTg,"[Nightlife, Seafood, American (Traditional), Bars, Restaurants]",The Other Q Bar and Grill,45.0
MQjBx1iVmIz6uI9T0DIkKw,"[Cheesesteaks, Fast Food, Sandwiches, Restaurants]",Charleys Philly Steaks,19.0
kQnR8Dl_CUEqzTO918goBQ,"[Financial Services, Insurance]",Chubb Insurance,12.0
QPXmLupGCI7sFfqoDyb_nA,"[Local Services, Automotive, Truck Rental, Self Storage]",U-Haul Moving & Storage at I-17 & Deer Valley,8.0
FG7Js2aMD6NtMMRI0C8Arw,"[Mexican, Restaurants]",Rubio's Fresh Mexican Grill,14.0
IVfoz7DNWCHavrKr_EOTsA,"[Local Services, Shipping Centers, Printing Services]",FedEx Office Print & Ship Center,13.0
LSoRoX3DDsX8YgqTQpQuTQ,"[Italian, Pizza, Chicken Wings, Restaurants]",Pizza Hut,9.0
t51JUs_u9jNIL1INO1p52w,"[Local Services, Computers, Shopping, IT Services & Computer Repair]",Arizona Computer Outlets,5.0
6Q_WeP3JxYoFciwcjMStWw,"[Japanese, Restaurants]",Samurai Sam's,22.0
hnOGdF42m6Cwuuh5iuaXbA,"[Restaurants, Italian]",Romano's Macaroni Grill,97.0
2ONde6C4YzLcjfGNhapmfQ,"[Car Stereo Installation, Automotive, Auto Parts & Supplies]",Gulick Bros House of Sound,8.0
35Om8exyCLHWeijbxDPB1w,"[Burgers, Fast Food, Restaurants]",McDonald's,16.0
-Z6JGtrYUyeUY-goCEV3lQ,[],Global Water Resources,6.0
3tk6Syyz5i967Ifuz_4o3w,"[Sushi Bars, Chinese, Restaurants]",Oriental Express,27.0
VCCOmfNKYif3GA0YwsnoVg,"[Pizza, Restaurants]",Rosati's Pizza,48.0
qW6Nito6FzqIC5oU552ByQ,"[Hotels & Travel, Airports]",Cutter Aviation - Phoenix Deer Valley,3.0
_hmeGfByQCV5-dKeC-8zpw,"[Active Life, Bowling]",AMF Union Hills Lanes,17.0
BDkgK0vy3nDkO0RphBHwsA,"[Shades & Blinds, Home Services]",Shuttercrafters,6.0
Jt1tVmCN1jwnXc3sSULqTQ,"[Burgers, Fast Food, Restaurants]",McDonald's,11.0
G2fOnjPUbtN0M4QZunbLgA,"[Shopping, Guns & Ammo]",Robar Companies,5.0
1WR2Lvlbl2ZooEMFYyimlw,"[Hotels & Travel, Campgrounds]",North Phoenix Campground,3.0
VNAwZUh2pLSAn9oGpYBC7w,"[Sandwiches, Restaurants]",Full Belly Deli,32.0
dOUtKHQ8Q0eHFjKPmi07tw,"[Pubs, Bars, Nightlife]",Bailey's Pub,24.0
Sodko0hlMg7F5doNJGKcWQ,"[Steakhouses, Seafood, American (Traditional), Restaurants]",Claim Jumper,139.0
qwhBg6QpRgL6GgdMB8wpjQ,"[Auto Repair, Automotive]",Carmen's Innovations,14.0
7oQwM-GpzoWM1_H8agjhdw,"[Automotive, Trailer Dealers]",Mr Trailer Sales,5.0
sSKPsZ1rhadPvBUSJw7BFQ,"[Auto Repair, Automotive]",Phoenix Body Works,28.0
wJGJt3NPaHvE-GMIeN-H5Q,"[Fast Food, Restaurants]",Jack In the Box,17.0
6S3zqOG3NyYTc8r6LwvM7g,"[Mexican, Restaurants]",Burrito Bandito,23.0
0YB3QjUCaWlWUkc1Wtd-sg,"[Active Life, Dance Schools, Specialty Schools, Education, Fitness & Instruction]",Phoenix Gymnastics & Dance Academy,8.0
sKoEbA-aHV-vx5SsL9A5zw,"[Tires, Automotive, Auto Repair, Oil Change Stations]",Fletcher's Tire & Auto Service,13.0
jqbrMBRsByyVBm8OoQ9dWA,"[Food, Desserts, Breakfast & Brunch, American (Traditional), Restaurants]",Cracker Barrel Old Country Store,87.0
sz0kcuXTHL5EN8iJc7Tkmw,"[Home Services, Real Estate, Apartments]",Cactus Trail,4.0
ZDTl4WAYbY_lOz-XISRNDw,"[Local Services, Automotive, Truck Rental, Self Storage]",Uncle Bob's Self Storage,3.0
sL1G1aVWDZFgqoGuO_O0oQ,"[Beauty & Spas, Nail Salons]",Nails R US,10.0
4rD2mGMDx63dQXbURbosuA,"[Tires, Automotive, RV Dealers, RV Repair]",Firebird Tire,7.0
XpplgIJWMzWxsRkrLVqHkA,"[Food, Juice Bars & Smoothies]",Jamba Juice,4.0
IwhkOh4fPsiU7TThIsz6Og,"[Japanese, Chinese, Restaurants]",Bamboo Grille,38.0
cMCYGkQbxu51Bu-Mdzhw3g,"[Hotels & Travel, Campgrounds]",Desert's Edge Rv Village,14.0
i98vDwJCbC4RHvDo0_XQuw,"[Breakfast & Brunch, American (Traditional), Diners, Restaurants]",Denny's,28.0
flMu0Tz5RsaMzr6K8kg1EA,"[Mexican, Restaurants]",Rolibertos Mexican Food,27.0
O8VZStQqbwvHb8aayyTIWg,"[Burgers, Fast Food, Restaurants]",Wendy's,19.0
ATSWZjioYqNMMQD9w6OWRg,"[Home Services, Contractors]",Concept Builders,3.0
Dk6BcoqQjdWJqhbXM8KzXw,"[Paint-Your-Own Pottery, Shopping, Arts & Crafts]",As You Wish Pottery Painting Place,12.0
M5--RilErUOuFl9Eqc6ITg,"[Landscaping, Irrigation, Tree Services, Home Services]",Design Tree Maintenance,20.0
gx0mu9P-OXQQinDyrruCpA,"[Arts & Crafts, Shopping, Knitting Supplies, Hobby Shops]",Michaels,11.0
0MQg9gAhDucZhbNZ8UJZGg,"[Hotels & Travel, Car Rental]",Enterprise Rent-A-Car,24.0
8rNmRP84P1vfrRqNwQDONg,"[Automotive, Body Shops, Towing, Auto Glass Services]",Brad's Deer Valley Collision,9.0
DYy-nKR69LGPFWGRet3yBQ,"[Professional Services, Television Service Providers, Home Services, Internet Service Providers]",Cox Communications Residential Services,52.0
wEsor9I2DcyYoR3brlqIMw,"[Fast Food, Chinese, Restaurants]",Panda Express,14.0
kSwNxEvsLebqoxL69yzkXA,"[Health & Medical, Dentists, General Dentistry, Cosmetic Dentists]",Deer Valley Family Practice,6.0
y6-RZAlmtssiqo0OM7lCUw,"[Burgers, Fast Food, Restaurants]",Wendy's,15.0
H3IBlFr4WTmMupkUcX7cDA,"[Fast Food, Restaurants]",Sonic Drive-In,16.0
SC28Rq1flH9bOvl0On7CmQ,"[Home Services, Cabinetry]",Shelves That Slide,7.0
44F_ToZqKYlP1aPY769RNg,"[Beauty & Spas, Nail Salons]",King Nails,16.0
DVdrpdyIPinKBmraRjlPjw,"[Department Stores, Fashion, Shopping, Home Decor, Home & Garden, Women's Clothing]",Ross Dress for Less,6.0
8bb8t2Y8y5vlMQ3dYi3Uvg,"[Fast Food, Restaurants]",Jack-In-the Box Drive Thru,9.0
5dvn4l9U4PxeMBAH3o3gow,[],On Angels Wings,3.0
I3KRHQvoLB6O_MZ2-UpynQ,"[Seafood, Chinese, Restaurants]",Pink Lotus Express,17.0
I3q-yBxRJ0mly9T3LnCGKg,"[Adult Entertainment, Nightlife]",Bliss Showclub,17.0
VvP2gJdLjFgnZix89sJVWQ,"[Auto Repair, Automotive]",Advanced Automotive,8.0
qN8DgMpOHURJnp68e-v_-g,"[Beauty & Spas, Nail Salons]",Vien Nails & Spa,37.0
GVUtuBmDdvXxXtjrvHHJnQ,"[Bars, American (Traditional), Dive Bars, Nightlife, Sports Bars, Restaurants]",The Flight Line Bar and Grill,12.0
B_cC4d8OWpMBKJXDCMTIfw,"[Automotive, Body Shops]",Red's Collision Service,3.0
t7Yr-txJnFGbpSN4I0devQ,"[Shopping Centers, Shopping]",Phoenix-Deer Valley Municipal Airport,8.0
oI9P3nO2J6p1yDfkUvQXEg,"[Doctors, Health & Medical, Internal Medicine]",Acacia Internal Medicine Specialists,22.0
iYr8t8RVPCiWABBO4I6HgA,"[Mexican, Restaurants]",Del Taco,23.0
KOhccR_gfiXpgZUGCVc-kQ,"[Specialty Schools, Education, Flight Instruction]",Westwind School of Aeronautics,3.0
-8PVP-Pnv232xPOUgPrxmg,"[Department Stores, Fashion, Shopping, Drugstores]",Target Stores,27.0
R4KGec-dXJFG1rYWmfXmvQ,"[Automotive, Motorcycle Repair, Motorcycle Dealers]",Screwie Lewie Motorsports,11.0
F0E-jWVvAW-lHB7inkWCUQ,"[Local Services, Shipping Centers, Notaries, Printing Services]",The UPS Store,3.0
LC9l4Up13gNMPFFHws3HPg,"[Property Management, Home Services, Real Estate]",Friendly Village of Orangewood,5.0
s2GehCgLDp-Go0tHLaRFgA,"[Tires, Automotive, Auto Repair]",Masterwerks Tire and Auto,7.0
w40XDJySDLTaY6DI54FS-Q,"[Food, Grocery, Convenience Stores]",7-Eleven Food Stores,5.0
Bprge5Zj0uP82n3r73aRLA,"[Doctors, Health & Medical, Pediatricians]","Twin Pediatrics, PC",7.0
NWtC07BxIqQp76kugbvynA,"[American (New), Restaurants]",5 & Diner Deer Valley,13.0
K5MUEM9WPK-Z3PJ9VubWkg,"[Specialty Schools, Colleges & Universities, Vocational & Technical School, Education]",Motorcycle Mechanics Institute,7.0
JOWKc4zjacAnINGmKNhlPA,"[Health & Medical, Hospitals]",Mendy's Place,10.0
6asWXqzEEpUMjPBIVwGC1Q,"[Women's Clothing, Fashion, Shopping, Accessories]",Lane Bryant,4.0
WMpDavtoYlycbnEMvDgB4g,"[Doctors, Health & Medical]",Olshan Jerry DO,3.0
zhwEtDAYLhbNUG8XZvValA,"[Hotels & Travel, Event Planning & Services, Hotels]",Extended Stay America - Phoenix - Deer Valley,10.0
iAHNZo6GF4C3N-z8u2C_ww,"[Fast Food, Restaurants]",Arby's,16.0
3PR1CuX2JGamtmoC-tuXOw,"[Hotels & Travel, Event Planning & Services, Hotels]",Country Inn & Suites By Carlson,12.0
vMX9BuSLmrBizj5Ewwm7Nw,"[Plumbing, Home Services]",Mustang Plumbing & Rooter Service,4.0
wAWDHJvqL2OTvw1eecZEQg,"[Plumbing, Solar Installation, Home Services, Heating & Air Conditioning/HVAC]",Donley Service Center,17.0
K-O-pf84JknVp33ad2FEdg,"[Beauty & Spas, Nail Salons]",UK Nails,12.0
9JZIhT5mmyG100KWcBqiBQ,"[Hair Salons, Beauty & Spas]",Fantastic Sams Hair Salons,30.0
yhe0HLEd6g-WCxF5rKVF_A,"[Car Wash, Automotive]",Wash Around the Clock,9.0
51iJ7zyvay9N_COWV0is_g,"[Chinese, Restaurants]",Mister Wong,45.0
3zPSw-mu1yhbPIpvV0ALiQ,"[Active Life, Skating Rinks, Gyms, Fitness & Instruction]",Castle Sports Club,10.0
Ia4fYJhWz8ByhEwXyOuf9g,"[Hair Salons, Beauty & Spas]",Supercuts,9.0
UBq1nAKqxLEsSkYJfArQSg,"[Pet Services, Pet Groomers, Pet Boarding/Pet Sitting, Pets]",Happy Tails Pet Services,6.0
un_FGZPZzIGoY1ryNPKTXA,"[Health & Medical, Urgent Care]",Concentra Urgent Care -Phoenix Metro Center,18.0
ubfD6-I73lP00v0fkx-keQ,"[Restaurants, Pizza, Italian]",Anzios Italian Restaurant,200.0
I8MdYSVPi8xNLRPAFRNa6g,"[Local Services, Musical Instrument Services, Guitar Stores]",Guitar Center,19.0
2k1I66IxKL9vJnRQhXWkDQ,"[Accountants, Professional Services]",Hacker Accounting,19.0
8Johksc-cgqLoOBgFBfzeQ,"[Local Services, Carpet Cleaning]",Traditional Carpet Care,3.0
IwHGaAxRxULh7onSBMwY6w,"[Auto Repair, Automotive, Tires, Auto Parts & Supplies]",Pep Boys,17.0
5bzUWGZO13J1PsYCK14sCg,"[Italian, Pizza, Chicken Wings, Restaurants]",Sardella's Pizza & Wings,59.0
_91nx0Tz61WQIX2fpS7wDQ,"[Fast Food, Sandwiches, Restaurants]",Quiznos,4.0
uptdn_hZsuJOCp5WCKJxjQ,"[Burgers, Restaurants]",Jack-In-the Box,7.0
vuTdngoxZdbJdbno8IK3Kw,"[Mexican, Restaurants]",Rolando's Mexican Food,46.0
sVDXZSDQ0iB5uLv9EVUEng,"[Beauty & Spas, Nail Salons]",T & L Nail Salon,11.0
dkXjF-L8zDfWRlPoqEt09g,"[Home Cleaning, Home Services]",Maids of Honor,21.0
Ab8whLOvbCEZguqnqVydrg,"[Pet Services, Pet Groomers, Pet Training, Pet Stores, Pets]",Petco,11.0
48vp44q_gUrUEM5_oCJHgQ,"[Health & Medical, Dentists, Orthodontists, General Dentistry, Cosmetic Dentists]",Western Dental,7.0
JANGZqifI1HN2rJBPVcNfA,"[Doctors, Shopping, Optometrists, Ophthalmologists, Health & Medical, Eyewear & Opticians]",Eyeglass World,25.0
WOvELGUgHieRQMoIpLmtHQ,"[Health & Medical, Chiropractors]",Gilbertson's Chiropractic Clinic,4.0
2Rcde1wjg6FeczFB3TwS4A,"[Active Life, Laser Tag, Amusement Parks]",Laser Quest - Phoenix,17.0
htusuQG21aC1H_5wYeTNjg,"[Pet Services, Veterinarians, Pet Boarding/Pet Sitting, Pets]",Larkspur Cat Clinic,14.0
GFw1zHIg-Fh47Bg4WnR2Zw,"[Food, Convenience Stores]",A&s Cactus Express,4.0
HLQ2dpyfLcva120pCSLvfA,"[Mexican, Restaurants]",Humberto's Mexican Food,11.0
YaS9onHPQNATSdIo5JsupA,"[Arts & Crafts, Shopping, Knitting Supplies, Hobby Shops]",Michaels,11.0
x7LdJPrhOB2Iv_0PPIBB9g,"[Home Services, Heating & Air Conditioning/HVAC]",Chas Roberts Air Conditioning & Heating Replacement Division,74.0
bQ1xqmICXdLMTbcn-hH5mg,"[Department Stores, Fashion, Shopping, Home Decor, Home & Garden, Women's Clothing]",Ross Dress for Less,6.0
thHh3zMwbtURvQyPAGo83w,"[Doctors, Ear Nose & Throat, Health & Medical]","West Valley Ear Nose & Throat, PC",9.0
H03D-h5UwPXOv64W5Iqn_Q,"[Diners, Restaurants]",Country Boys Restaurant #110,39.0
LczrlvS01jvQqm8vmTwSzQ,"[Tires, Automotive, Auto Repair, Oil Change Stations]",Knudsen's Auto Specialist,14.0
evhTP7oDUbbcQgYIBl3mJQ,"[Auto Repair, Automotive, Body Shops, Auto Customization]",Arizona Collision Center of Phoenix,4.0
Gu2TEIo9Lv5GwftrqCrG-Q,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels]",Candlewood Suites Phoenix,20.0
UvZNfRbyryTgE4rwpoA_TQ,"[Hobby Shops, Sporting Goods, Shopping, Guns & Ammo]",Homeplate Sports Cards,11.0
k2M7GrnlxqwgJ_UKWsclNw,"[Pet Services, Veterinarians, Pets]",Spay Neuter Clinic: North Phoenix,29.0
gZN6QGdBoT3jqHKKR8hm_w,"[Food, Beer, Wine & Spirits]",Henry's Liquors,6.0
r67TiLEb5K1nnacFCEQ0jQ,"[Burgers, Restaurants]",Burger King,11.0
VF9wvcgVPDVa9LBDHPrXuw,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",Stackers Restaurant,47.0
r-ErCNNuIen3ykZzw1PSsA,"[Shopping, Office Equipment]",Staples,13.0
